"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","SentNumber","Quantifier","Matrix","WhichCategory","Subject","Predicate","SentType","Verb","Embedded","Token","MatchingCategory","MismatchingCategory","Group","Comments"
"2155",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",10,1,"Train","NULL","PennController","12","_Trial_","End",1587074912564,"19654","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2156",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",11,0,"Train","NULL","Dinosaurs are extinct","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2157",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",11,1,"Train","NULL","PennController","13","_Trial_","Start",1587074913531,"19654","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2158",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",11,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587074913535,"19654","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2159",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",11,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587074918901,"19654","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2160",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",11,1,"Train","NULL","PennController","13","_Trial_","End",1587074918902,"19654","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2161",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",12,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2162",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",12,1,"Train","NULL","PennController","14","_Trial_","Start",1587074921304,"19654","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2163",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",12,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587074921308,"19654","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2164",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",12,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587074926282,"19654","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2165",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",12,1,"Train","NULL","PennController","14","_Trial_","End",1587074926283,"19654","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2166",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",13,0,"Train","NULL","Historians think that George Washington was a US president","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2167",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",13,1,"Train","NULL","PennController","15","_Trial_","Start",1587074929387,"19654","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2168",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",13,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587074929391,"19654","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2169",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",13,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587074933073,"19654","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2170",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",13,1,"Train","NULL","PennController","15","_Trial_","End",1587074933074,"19654","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2171",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",14,0,"Train","NULL","Geographers think that Spain is in Africa","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2172",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",14,1,"Train","NULL","PennController","16","_Trial_","Start",1587074935486,"19654","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2173",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",14,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587074935490,"19654","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2174",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",14,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587074939354,"19654","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2175",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",14,1,"Train","NULL","PennController","16","_Trial_","End",1587074939355,"19654","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2176",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",15,0,"Train","NULL","Dentists think that flossing is good for you","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2177",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",15,1,"Train","NULL","PennController","17","_Trial_","Start",1587074942112,"19654","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2178",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",15,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587074942116,"19654","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2179",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",15,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587074945046,"19654","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2180",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",15,1,"Train","NULL","PennController","17","_Trial_","End",1587074945046,"19654","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","",""
"2181",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",16,0,"Train","NULL","Nutritionists think that eating a lot of sugar is healthy","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2182",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",16,1,"Train","NULL","PennController","18","_Trial_","Start",1587074948512,"19654","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2183",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",16,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587074948515,"19654","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2184",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",16,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587074949865,"19654","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2185",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",16,1,"Train","NULL","PennController","18","_Trial_","End",1587074949866,"19654","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","",""
"2186",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","Start",1587074949867,"NULL","","","","","","","","","",NA,"","","","",""
"2187",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","End",1587074952250,"NULL","","","","","","","","","",NA,"","","","",""
"2188",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",41,0,"test","NULL","Zoologists say that all pigs are mammals","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2189",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",41,1,"test","NULL","PennController","42","_Trial_","Start",1587074954650,"19654","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"pigs","mammals","fruit","K","NULL"
"2190",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",41,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587074969135,"19654","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"pigs","mammals","fruit","K","NULL"
"2191",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",41,1,"test","NULL","PennController","42","_Trial_","End",1587074969136,"19654","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"pigs","mammals","fruit","K","NULL"
"2192",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",39,0,"test","NULL","Zoologists know that all dogs are mammals","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2193",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",39,1,"test","NULL","PennController","40","_Trial_","Start",1587074971530,"19654","BN","11","all","Zoologists know that","Matching","Token","Category","T4","know",1,"dogs","mammals","fruit","K","NULL"
"2194",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",39,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587074976218,"19654","BN","11","all","Zoologists know that","Matching","Token","Category","T4","know",1,"dogs","mammals","fruit","K","NULL"
"2195",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",39,1,"test","NULL","PennController","40","_Trial_","End",1587074976219,"19654","BN","11","all","Zoologists know that","Matching","Token","Category","T4","know",1,"dogs","mammals","fruit","K","NULL"
"2196",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",22,0,"test","NULL","Zoologists say that some eagles are birds","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2197",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",22,1,"test","NULL","PennController","23","_Trial_","Start",1587074978621,"19654","BN","3","some","Zoologists say that","Matching","Token","Category","T1","say",1,"eagles","birds","reptiles","K","NULL"
"2198",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",22,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587074985354,"19654","BN","3","some","Zoologists say that","Matching","Token","Category","T1","say",1,"eagles","birds","reptiles","K","NULL"
"2199",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",22,1,"test","NULL","PennController","23","_Trial_","End",1587074985355,"19654","BN","3","some","Zoologists say that","Matching","Token","Category","T1","say",1,"eagles","birds","reptiles","K","NULL"
"2200",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",35,0,"test","NULL","Zoologists say that some mammals are cats","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2201",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",35,1,"test","NULL","PennController","36","_Trial_","Start",1587074987749,"19654","BN","9","some","Zoologists say that","Matching","Category","Token","T2","say",1,"cats","mammals","fruit","K","NULL"
"2202",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",35,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587075007214,"19654","BN","9","some","Zoologists say that","Matching","Category","Token","T2","say",1,"cats","mammals","fruit","K","NULL"
"2203",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",35,1,"test","NULL","PennController","36","_Trial_","End",1587075007215,"19654","BN","9","some","Zoologists say that","Matching","Category","Token","T2","say",1,"cats","mammals","fruit","K","NULL"
"2204",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",26,0,"test","NULL","Zoologists know that some crows are reptiles","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2205",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",26,1,"test","NULL","PennController","27","_Trial_","Start",1587075009608,"19654","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"crows","birds","reptiles","K","NULL"
"2206",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",26,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587075014416,"19654","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"crows","birds","reptiles","K","NULL"
"2207",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",26,1,"test","NULL","PennController","27","_Trial_","End",1587075014417,"19654","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"crows","birds","reptiles","K","NULL"
"2208",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",20,0,"test","NULL","Zoologists know that some herring are fishes","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2209",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",20,1,"test","NULL","PennController","21","_Trial_","Start",1587075016812,"19654","BN","2","some","Zoologists know that","Matching","Token","Category","T1","know",1,"herring","fishes","birds","K","NULL"
"2210",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",20,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587075022291,"19654","BN","2","some","Zoologists know that","Matching","Token","Category","T1","know",1,"herring","fishes","birds","K","NULL"
"2211",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",20,1,"test","NULL","PennController","21","_Trial_","End",1587075022292,"19654","BN","2","some","Zoologists know that","Matching","Token","Category","T1","know",1,"herring","fishes","birds","K","NULL"
"2212",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",23,0,"test","NULL","Zoologists say that some strawberries are fruit","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2213",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",23,1,"test","NULL","PennController","24","_Trial_","Start",1587075024687,"19654","BN","3","some","Zoologists say that","Matching","Token","Category","T1","say",1,"strawberries","fruit","insects","K","NULL"
"2214",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",23,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587075034794,"19654","BN","3","some","Zoologists say that","Matching","Token","Category","T1","say",1,"strawberries","fruit","insects","K","NULL"
"2215",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",23,1,"test","NULL","PennController","24","_Trial_","End",1587075034795,"19654","BN","3","some","Zoologists say that","Matching","Token","Category","T1","say",1,"strawberries","fruit","insects","K","NULL"
"2216",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",49,0,"test","NULL"," all insects are cockroaches","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2217",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",49,1,"test","NULL","PennController","50","_Trial_","Start",1587075036469,"19654","BN","16","all","","Matching","Category","Token","T5","none",0,"cockroaches","insects","fishes","K","NULL"
"2218",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",49,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587075040999,"19654","BN","16","all","","Matching","Category","Token","T5","none",0,"cockroaches","insects","fishes","K","NULL"
"2219",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",49,1,"test","NULL","PennController","50","_Trial_","End",1587075041000,"19654","BN","16","all","","Matching","Category","Token","T5","none",0,"cockroaches","insects","fishes","K","NULL"
"2220",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",29,0,"test","NULL","Zoologists say that some peaches are insects","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2221",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",29,1,"test","NULL","PennController","30","_Trial_","Start",1587075043392,"19654","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"peaches","fruit","insects","K","NULL"
"2222",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",29,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587075045957,"19654","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"peaches","fruit","insects","K","NULL"
"2223",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",29,1,"test","NULL","PennController","30","_Trial_","End",1587075045958,"19654","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"peaches","fruit","insects","K","NULL"
"2224",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",25,0,"test","NULL"," some bananas are insects","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2225",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",25,1,"test","NULL","PennController","26","_Trial_","Start",1587075047633,"19654","BN","4","some","","Mismatching","Token","Category","T3","none",0,"bananas","fruit","insects","K","NULL"
"2226",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",25,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587075049021,"19654","BN","4","some","","Mismatching","Token","Category","T3","none",0,"bananas","fruit","insects","K","NULL"
"2227",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",25,1,"test","NULL","PennController","26","_Trial_","End",1587075049022,"19654","BN","4","some","","Mismatching","Token","Category","T3","none",0,"bananas","fruit","insects","K","NULL"
"2228",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",45,0,"test","NULL","Zoologists know that all sheep are fruit","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2229",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",45,1,"test","NULL","PennController","46","_Trial_","Start",1587075051424,"19654","BN","14","all","Zoologists know that","Mismatching","Token","Category","T6","know",1,"sheep","mammals","fruit","K","NULL"
"2230",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",45,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587075052415,"19654","BN","14","all","Zoologists know that","Mismatching","Token","Category","T6","know",1,"sheep","mammals","fruit","K","NULL"
"2231",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",45,1,"test","NULL","PennController","46","_Trial_","End",1587075052416,"19654","BN","14","all","Zoologists know that","Mismatching","Token","Category","T6","know",1,"sheep","mammals","fruit","K","NULL"
"2232",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",33,0,"test","NULL","Zoologists know that some fruit are plums","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2233",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",33,1,"test","NULL","PennController","34","_Trial_","Start",1587075054819,"19654","BN","8","some","Zoologists know that","Matching","Category","Token","T2","know",1,"plums","fruit","insects","K","NULL"
"2234",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",33,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587075061011,"19654","BN","8","some","Zoologists know that","Matching","Category","Token","T2","know",1,"plums","fruit","insects","K","NULL"
"2235",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",33,1,"test","NULL","PennController","34","_Trial_","End",1587075061012,"19654","BN","8","some","Zoologists know that","Matching","Category","Token","T2","know",1,"plums","fruit","insects","K","NULL"
"2236",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",32,0,"test","NULL","Zoologists know that some birds are doves","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2237",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",32,1,"test","NULL","PennController","33","_Trial_","Start",1587075063408,"19654","BN","8","some","Zoologists know that","Matching","Category","Token","T2","know",1,"doves","birds","reptiles","K","NULL"
"2238",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",32,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587075067128,"19654","BN","8","some","Zoologists know that","Matching","Category","Token","T2","know",1,"doves","birds","reptiles","K","NULL"
"2239",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",32,1,"test","NULL","PennController","33","_Trial_","End",1587075067129,"19654","BN","8","some","Zoologists know that","Matching","Category","Token","T2","know",1,"doves","birds","reptiles","K","NULL"
"2240",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",52,0,"test","NULL","Zoologists say that all fishes are piranhas","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2241",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",52,1,"test","NULL","PennController","53","_Trial_","Start",1587075069530,"19654","BN","18","all","Zoologists say that","Matching","Category","Token","T5","say",1,"piranhas","fishes","birds","K","NULL"
"2242",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",52,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587075074864,"19654","BN","18","all","Zoologists say that","Matching","Category","Token","T5","say",1,"piranhas","fishes","birds","K","NULL"
"2243",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",52,1,"test","NULL","PennController","53","_Trial_","End",1587075074865,"19654","BN","18","all","Zoologists say that","Matching","Category","Token","T5","say",1,"piranhas","fishes","birds","K","NULL"
"2244",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",48,0,"test","NULL"," all fishes are carp","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2245",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",48,1,"test","NULL","PennController","49","_Trial_","Start",1587075076562,"19654","BN","16","all","","Matching","Category","Token","T5","none",0,"carp","fishes","birds","K","NULL"
"2246",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",48,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587075081979,"19654","BN","16","all","","Matching","Category","Token","T5","none",0,"carp","fishes","birds","K","NULL"
"2247",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",48,1,"test","NULL","PennController","49","_Trial_","End",1587075081980,"19654","BN","16","all","","Matching","Category","Token","T5","none",0,"carp","fishes","birds","K","NULL"
"2248",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",30,0,"test","NULL"," some birds are sparrows","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2249",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",30,1,"test","NULL","PennController","31","_Trial_","Start",1587075083669,"19654","BN","7","some","","Matching","Category","Token","T2","none",0,"sparrows","birds","reptiles","K","NULL"
"2250",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",30,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587075085382,"19654","BN","7","some","","Matching","Category","Token","T2","none",0,"sparrows","birds","reptiles","K","NULL"
"2251",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",30,1,"test","NULL","PennController","31","_Trial_","End",1587075085383,"19654","BN","7","some","","Matching","Category","Token","T2","none",0,"sparrows","birds","reptiles","K","NULL"
"2252",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",37,0,"test","NULL"," all horses are mammals","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2253",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",37,1,"test","NULL","PennController","38","_Trial_","Start",1587075087069,"19654","BN","10","all","","Matching","Token","Category","T4","none",0,"horses","mammals","fruit","K","NULL"
"2254",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",37,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587075089922,"19654","BN","10","all","","Matching","Token","Category","T4","none",0,"horses","mammals","fruit","K","NULL"
"2255",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",37,1,"test","NULL","PennController","38","_Trial_","End",1587075089922,"19654","BN","10","all","","Matching","Token","Category","T4","none",0,"horses","mammals","fruit","K","NULL"
"2256",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",31,0,"test","NULL"," some fruit are pears","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2257",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",31,1,"test","NULL","PennController","32","_Trial_","Start",1587075091607,"19654","BN","7","some","","Matching","Category","Token","T2","none",0,"pears","fruit","insects","K","NULL"
"2258",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",31,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587075092724,"19654","BN","7","some","","Matching","Category","Token","T2","none",0,"pears","fruit","insects","K","NULL"
"2259",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",31,1,"test","NULL","PennController","32","_Trial_","End",1587075092725,"19654","BN","7","some","","Matching","Category","Token","T2","none",0,"pears","fruit","insects","K","NULL"
"2260",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",50,0,"test","NULL","Zoologists know that all fishes are cod","","","",NA,"","","","","","","","","","",NA,"","","","",""
"2261",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",50,1,"test","NULL","PennController","51","_Trial_","Start",1587075095121,"19654","BN","17","all","Zoologists know that","Matching","Category","Token","T5","know",1,"cod","fishes","birds","K","NULL"
"2262",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",50,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587075096873,"19654","BN","17","all","Zoologists know that","Matching","Category","Token","T5","know",1,"cod","fishes","birds","K","NULL"
"2263",1587075180,"d9b1b379c2e50edcfce47b7da8112287","PennController",50,1,"test","NULL","PennController","51","_Trial_","End",1587075096874,"19654","BN","17","all","Zoologists know that","Matching","Category","Token","T5","know",1,"cod","fishes","birds","K","NULL"
"2264",1587075180,"d9b1b379c2e50edcfce47b7da8112287","DashedSentence",47,0,"test","NULL","Zoologists say that all wasps are fishes","","","",NA,"","","","","","","","","","",NA,"","","","",""
